tag	spcode	x	y	dbh1	dbh2	dbh3	recr1	recr2	recr3	pom1	pom2	pom3	code1	code2	code3	mult1	mult2	mult3	date1	date2	date3
041224	SWARS1	6.5	52.0	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041225	COPAAR	11.0	43.8	-2	-2	18	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041226	RINOLI	13.1	50.4	-2	-2	19	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041227	EUGEPR	14.8	59.6	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041228	BURSSI	19.0	48.1	-2	-2	25	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041229	EUGEPR	17.3	44.7	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041922	EUGEPR	16.8	54.5	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041923	COCCPA	12.5	58.7	-2	-2	25	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041924	CAVAPL	14.8	41.9	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041925	PROTTE	12.5	41.9	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041926	EUGEPR	7.4	41.3	-2	-2	16	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/13/1997	11/26/1998
041230	COU2CU	6.6	73.9	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041231	COU2CU	6.4	71.8	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041233	EUGEPR	7.0	65.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041234	EUGEPR	10.3	60.2	-2	-2	15	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041235	BROSAL	11.7	60.1	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041236	EUGEPR	14.2	60.3	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041237	AST2GR	19.4	72.1	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041238	EUGEPR	15.5	61.8	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041239	EUGEPR	18.4	64.1	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041240	EUGEPR	18.6	62.1	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041241	COCCPA	18.8	61.6	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041927	AST2GR	17.8	71.8	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/10/1994	11/14/1997	11/26/1998
041243	COU2CU	7.9	87.7	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/11/1994	11/18/1997	11/27/1998
041244	HEISCO	6.1	89.6	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/11/1994	11/18/1997	11/27/1998
041245	EUGEPR	9.5	89.5	-2	-2	13	P	P	A	0	0	1	*	*	M	-2	-2	2	11/11/1994	11/18/1997	11/27/1998
041246	EUGEPR	10.8	94.7	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/11/1994	11/18/1997	11/27/1998
041247	COU2CU	17.8	98.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/11/1994	11/18/1997	11/27/1998
041928	PROTTE	1.8	92.5	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/11/1994	11/18/1997	11/27/1998
041248	FARAOC	3.1	114.6	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/19/1997	12/01/1998
041249	FARAOC	9.4	105.4	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/19/1997	12/01/1998
041250	SOROAF	7.2	105.1	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/19/1997	12/01/1998
041953	PROTTE	11.8	105.3	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/19/1997	12/01/1998
041252	HEISCO	13.4	124.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041253	SOROAF	19.4	124.3	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041254	SOROAF	19.5	121.5	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041255	HEISCO	18.5	121.4	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041944	HIRTAM	19.9	120.3	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041945	PROTTE	11.5	123.6	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041946	SOROAF	9.2	123.4	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041947	SOROAF	8.1	125.7	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041948	SOROAF	8.2	139.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/20/1997	12/01/1998
041256	NEEADE	7.7	154.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/20/1997	12/02/1998
041257	PROTTE	14.8	140.5	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/20/1997	12/02/1998
041259	HEISCO	18.8	158.7	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/20/1997	12/02/1998
041260	SOROAF	15.5	149.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/20/1997	12/02/1998
041956	PROTTE	8.1	150.3	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/20/1997	12/02/1998
041957	HEISCO	3.8	154.1	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/20/1997	12/02/1998
041262	ORMOMA	5.6	169.1	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/02/1998
041263	SWARS1	10.4	173.8	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/02/1998
041264	HIRTRA	10.5	178.7	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/02/1998
041265	HEISCO	15.5	161.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/02/1998
041266	PROTTE	9.8	189.4	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041268	PROTTE	7.0	184.7	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041269	SOROAF	13.7	192.9	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041270	SWARS1	19.1	189.7	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041271	HEISCO	19.5	185.6	-2	-2	16	P	P	A	0	0	1	*	*	M	-2	-2	2	11/16/1994	11/21/1997	12/03/1998
041272	PROTTE	16.6	189.2	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041273	SWARS1	18.2	183.9	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041274	INGAFA	19.1	183.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041275	EUGEPR	17.9	183.4	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041959	THEVAH	15.7	180.4	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041960	PROTTE	12.0	199.6	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041961	HEISCO	10.9	198.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041962	PICRLA	13.1	193.5	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041963	OENOMA	11.9	185.2	-2	-2	66	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/03/1998
041276	LACIAG	4.7	201.5	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/04/1998
041277	HIRTAM	19.9	214.5	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/04/1998
041278	SOROAF	19.4	214.1	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/04/1998
041979	SIPAPA	8.0	219.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/21/1997	12/04/1998
041279	SOROAF	0.0	232.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/25/1997	12/08/1998
041280	BACTMA	0.5	232.3	-2	-2	31	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/25/1997	12/08/1998
041281	BACTMA	0.2	234.3	-2	-2	37	P	P	A	0	0	1	*	*	M	-2	-2	2	11/17/1994	11/25/1997	12/08/1998
041282	BACTMA	4.0	234.7	-2	-2	30	P	P	A	0	0	1	*	*	M	-2	-2	2	11/17/1994	11/25/1997	12/08/1998
041283	AMAICO	5.7	237.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/25/1997	12/08/1998
041285	OURALU	7.8	237.5	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/25/1997	12/08/1998
041286	SOROAF	6.5	235.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/25/1997	12/08/1998
041287	PROTTE	12.1	221.9	-2	-2	21	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/25/1997	12/08/1998
041288	SOROAF	11.6	239.9	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/25/1997	12/08/1998
041289	PROTTE	4.1	252.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/26/1997	12/10/1998
041290	PIPERE	8.5	257.1	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/26/1997	12/10/1998
041292	HEISCO	11.0	243.1	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/26/1997	12/10/1998
041293	HEISCO	16.9	255.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/26/1997	12/10/1998
041294	PROTTE	16.4	247.1	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/26/1997	12/10/1998
041295	PROTTE	19.0	244.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/26/1997	12/10/1998
041296	PROTTE	17.8	240.5	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/26/1997	12/10/1998
041297	PROTTE	1.1	264.7	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/27/1997	12/10/1998
041298	HIRTRA	0.3	269.6	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/27/1997	12/10/1998
041299	XYL1FR	0.8	275.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/27/1997	12/10/1998
041300	COU2CU	6.1	279.3	-2	-2	12	P	P	A	0	0	1	*	*	M	-2	-2	2	11/18/1994	11/27/1997	12/10/1998
041302	PIPERE	14.8	278.4	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/27/1997	12/10/1998
041303	BROSAL	15.8	278.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/27/1997	12/10/1998
041304	PROTTE	1.1	281.5	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/21/1994	11/28/1997	12/11/1998
041306	CECROB	5.8	285.5	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/21/1994	11/28/1997	12/11/1998
041307	PROTTE	7.7	280.7	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/21/1994	11/28/1997	12/11/1998
041308	CORDAL	11.6	297.0	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/21/1994	11/28/1997	12/11/1998
041309	ALIBED	18.7	297.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/21/1994	11/28/1997	12/11/1998
041987	PROTTE	15.9	280.3	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/21/1994	11/28/1997	12/11/1998
041988	TRI4GA	10.1	288.8	-2	-2	58	P	P	A	0	0	1	*	*	*	-2	-2	1	11/21/1994	11/28/1997	12/11/1998
041360	ALIBED	23.3	19.6	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041361	FARAOC	24.3	16.2	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041362	NECTMA	25.5	4.3	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041363	PROTTE	31.3	4.6	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041364	PIT1RU	32.3	10.5	-2	-2	19	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041365	BROSAL	31.9	11.5	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041366	EUGEPR	33.1	15.4	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041367	BROSAL	38.5	19.5	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041368	CLAVME	38.5	19.2	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041369	OURALU	38.3	0.8	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/02/1994	11/26/1997	12/23/1998
041371	NECTMA	29.2	20.2	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041372	CLAVME	30.2	20.5	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041373	FARAOC	31.3	22.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041374	PIT1RU	33.3	34.1	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041375	CLAVME	33.5	39.9	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041376	BUNCOD	38.2	35.2	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041377	COU2CU	39.6	22.1	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041904	EUGEPR	23.3	24.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041905	BROSAL	24.3	31.0	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041906	COU2CU	29.3	25.4	-2	-2	16	P	P	A	0	0	1	*	*	M	-2	-2	2	11/07/1994	11/13/1997	12/24/1998
041907	BROSAL	29.1	24.5	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041908	CUPASY	32.3	25.6	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041909	COCCPA	38.8	24.3	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/13/1997	12/24/1998
041378	CASEGU	20.5	45.3	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041379	ACALDI	37.5	54.4	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041916	OURALU	21.6	47.9	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041917	OURALU	27.9	58.6	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041918	EUGEPR	23.6	54.7	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041919	COU2CU	20.3	58.6	-2	-2	11	P	P	A	0	0	1	*	*	L	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041920	ALBIAD	32.3	58.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041921	COU2CU	39.0	40.1	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/07/1994	11/14/1997	12/25/1998
041380	RINOLI	23.8	67.4	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041381	MACLTI	23.8	68.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041382	ANNOSP	22.6	74.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041383	EUGEPR	26.4	75.7	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041384	RINOLI	25.7	65.1	-2	-2	15	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041385	RINOLI	29.1	68.9	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041386	RINOLI	25.6	62.7	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041387	SWARS1	26.1	62.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041388	COCCPA	26.6	64.1	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041389	RINOLI	27.3	64.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041390	NECTMA	26.3	61.3	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041391	EUGEPR	28.6	60.9	-2	-2	11	P	P	A	0	0	1	*	*	M	-2	-2	2	11/08/1994	11/14/1997	12/27/1998
041392	EUGEPR	31.8	62.4	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041393	ANNOHA	32.9	65.2	-2	-2	19	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041394	EUGEPR	30.1	73.3	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041395	PROTTE	39.6	79.8	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041396	CUPASY	36.1	64.7	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/14/1997	12/27/1998
041397	COU2CU	27.0	99.5	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/17/1997	12/27/1998
041398	EUGEPR	33.9	82.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/17/1997	12/27/1998
041929	COU2CU	20.9	86.2	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/17/1997	12/27/1998
041930	PROTTE	38.5	99.9	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/08/1994	11/17/1997	12/27/1998
041399	SOROAF	30.6	109.8	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/17/1997	12/01/1998
041933	SOROAF	36.3	106.2	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/17/1997	12/01/1998
041934	EUGEPR	39.1	109.6	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/17/1997	12/01/1998
041935	SOROAF	34.9	103.3	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/17/1997	12/01/1998
041936	PROTTE	32.7	110.9	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	11/17/1997	12/01/1998
041402	PROTTE	35.4	138.3	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	12/17/1997	12/01/1998
041403	SOROAF	36.0	127.7	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	12/17/1997	12/01/1998
041954	PROTTE	21.2	129.0	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/09/1994	12/17/1997	12/01/1998
041404	SOROAF	20.1	142.3	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	12/17/1997	12/03/1998
041401	SOROAF	21.1	145.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	12/17/1997	12/03/1998
041406	HEISCO	33.9	155.5	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	12/17/1997	12/03/1998
041951	EUGEPR	34.5	145.2	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	12/17/1997	12/03/1998
041952	PROTTE	28.1	148.3	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	12/17/1997	12/03/1998
041408	HEISCO	20.3	176.0	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/21/1997	12/09/1998
041409	HEISCO	25.6	171.9	-2	-2	13	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/21/1997	12/09/1998
041410	PROTTE	29.5	165.2	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/21/1997	12/09/1998
041411	SOROAF	35.2	174.6	-2	-2	15	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/21/1997	12/09/1998
041413	HEISCO	38.7	163.3	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/21/1997	12/09/1998
041955	COU2CU	33.2	173.4	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/14/1994	11/21/1997	12/09/1998
041407	HEISCO	20.1	182.4	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/04/1998
041414	EUGEPR	28.9	180.7	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/04/1998
041415	PROTTE	33.0	190.3	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/04/1998
041964	COU2CU	29.3	180.1	-2	-2	35	P	P	A	0	0	1	*	*	L	-2	-2	1	11/15/1994	11/21/1997	12/04/1998
041965	SOROAF	27.4	180.2	-2	-2	11	P	P	A	0	0	1	*	*	L	-2	-2	1	11/15/1994	11/21/1997	12/04/1998
041966	PROTTE	39.0	190.6	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/15/1994	11/21/1997	12/04/1998
041416	ALBIAD	21.6	209.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
041419	EUGEPR	33.7	212.4	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
041420	SOROAF	39.7	212.3	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
041421	FARAOC	36.2	206.9	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
041423	SOROAF	36.9	200.2	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
041992	HEISCO	20.5	213.9	-2	-2	14	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
041993	OCOTRU	28.8	213.8	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
004065	BROSAL	37.0	203.1	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/16/1994	11/24/1997	12/04/1998
041425	MACRGL	20.2	222.4	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/26/1997	12/10/1998
041424	CLAVME	21.2	226.9	-2	-2	15	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/26/1997	12/10/1998
041426	PROTTE	33.1	228.6	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/26/1997	12/10/1998
041428	ALBIAD	34.1	234.0	-2	-2	11	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/26/1997	12/10/1998
041429	PROTTE	37.2	230.9	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/26/1997	12/10/1998
041430	SOROAF	38.9	227.7	-2	-2	12	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/26/1997	12/10/1998
041994	SWARS1	36.8	234.1	-2	-2	10	P	P	A	0	0	1	*	*	*	-2	-2	1	11/17/1994	11/26/1997	12/10/1998
041433	POSOLA	31.1	241.2	-2	-2	17	P	P	A	0	0	1	*	*	*	-2	-2	1	11/18/1994	11/27/1997	12/14/1998
